#SampleID	DateOfCollection	TimeOfCollection	Notes	City	Office	OfficeLocation	Row	Surface	TimePoint	TimePointCategory	Cooler
T3W.3.Dr.008	7/17/2013	11:12:00	DM	toronto	3	wall	3	drywall	008	2	3
T1C.3.Ca.009	7/19/2013	11:58:00	DM	toronto	1	ceiling	3	carpet	009	2	2
T1C.3.Ce.009	7/19/2013	11:58:00	DM	toronto	1	ceiling	3	ceiling	009	2	2
T1C.3.Dr.009	7/19/2013	11:58:00	DM	toronto	1	ceiling	3	drywall	009	2	2
T1F.3.Ca.009	7/19/2013	12:00:00	DM	toronto	1	floor	3	carpet	009	2	2
T1F.3.Ce.009	7/19/2013	12:00:00	DM	toronto	1	floor	3	ceiling	009	2	2
T1F.3.Dr.009	7/19/2013	12:00:00	DM	toronto	1	floor	3	drywall	009	2	2
T1W.3.Ca.009	7/19/2013	12:02:00	DM	toronto	1	wall	3	carpet	009	2	2
T1W.3.Ce.009	7/19/2013	12:02:00	DM	toronto	1	wall	3	ceiling	009	2	2
T1W.3.Dr.009	7/19/2013	12:02:00	DM	toronto	1	wall	3	drywall	009	2	2
T2C.3.Ca.009	7/19/2013	12:12:00	DM	toronto	2	ceiling	3	carpet	009	2	2
T2C.3.Ce.009	7/19/2013	12:12:00	DM	toronto	2	ceiling	3	ceiling	009	2	2
T2C.3.Dr.009	7/19/2013	12:12:00	DM	toronto	2	ceiling	3	drywall	009	2	2
T2F.3.Ca.009	7/19/2013	12:14:00	DM	toronto	2	floor	3	carpet	009	2	2
T2F.3.Ce.009	7/19/2013	12:14:00	DM	toronto	2	floor	3	ceiling	009	2	2
T2F.3.Dr.009	7/19/2013	12:14:00	DM	toronto	2	floor	3	drywall	009	2	2
T2W.3.Ca.009	7/19/2013	12:16:00	DM	toronto	2	wall	3	carpet	009	2	2
T2W.3.Ce.009	7/19/2013	12:16:00	DM	toronto	2	wall	3	ceiling	009	2	2
T2W.3.Dr.009	7/19/2013	12:16:00	DM	toronto	2	wall	3	drywall	009	2	2
T3C.3.Ca.009	7/19/2013	12:26:00	DM	toronto	3	ceiling	3	carpet	009	2	2
T3C.3.Ce.009	7/19/2013	12:26:00	DM	toronto	3	ceiling	3	ceiling	009	2	2
T3C.3.Dr.009	7/19/2013	12:26:00	DM	toronto	3	ceiling	3	drywall	009	2	2
T3F.3.Ca.009	7/19/2013	12:28:00	DM	toronto	3	floor	3	carpet	009	2	2
T3F.3.Ce.009	7/19/2013	12:28:00	DM	toronto	3	floor	3	ceiling	009	2	2
T3F.3.Dr.009	7/19/2013	12:28:00	DM	toronto	3	floor	3	drywall	009	2	2
T3W.3.Ca.009	7/19/2013	12:30:00	DM	toronto	3	wall	3	carpet	009	2	2
T3W.3.Ce.009	7/19/2013	12:30:00	DM	toronto	3	wall	3	ceiling	009	2	2
T3W.3.Dr.009	7/19/2013	12:30:00	DM	toronto	3	wall	3	drywall	009	2	2
T1C.3.Ca.010	7/21/2013	15:42:00	JS	toronto	1	ceiling	3	carpet	010	2	2
T1C.3.Ce.010	7/21/2013	15:42:00	JS	toronto	1	ceiling	3	ceiling	010	2	2
T1C.3.Dr.010	7/21/2013	15:42:00	JS	toronto	1	ceiling	3	drywall	010	2	2
T1F.3.Ca.010	7/21/2013	15:39:00	JS	toronto	1	floor	3	carpet	010	2	2
T1F.3.Ce.010	7/21/2013	15:39:00	JS	toronto	1	floor	3	ceiling	010	2	2
T1F.3.Dr.010	7/21/2013	15:39:00	JS	toronto	1	floor	3	drywall	010	2	2
T1W.3.Ca.010	7/21/2013	15:37:00	JS	toronto	1	wall	3	carpet	010	2	2
T1W.3.Ce.010	7/21/2013	15:37:00	JS	toronto	1	wall	3	ceiling	010	2	2
T1W.3.Dr.010	7/21/2013	15:37:00	JS	toronto	1	wall	3	drywall	010	2	2
T2C.3.Ca.010	7/21/2013	15:27:00	JS	toronto	2	ceiling	3	carpet	010	2	2
T2C.3.Ce.010	7/21/2013	15:27:00	JS	toronto	2	ceiling	3	ceiling	010	2	2
T2C.3.Dr.010	7/21/2013	15:27:00	JS	toronto	2	ceiling	3	drywall	010	2	2
T2F.3.Ca.010	7/21/2013	15:31:00	JS	toronto	2	floor	3	carpet	010	2	2
T2F.3.Ce.010	7/21/2013	15:31:00	JS	toronto	2	floor	3	ceiling	010	2	2
T2F.3.Dr.010	7/21/2013	15:31:00	JS	toronto	2	floor	3	drywall	010	2	2
T2W.3.Ca.010	7/21/2013	15:29:00	JS	toronto	2	wall	3	carpet	010	2	2
T2W.3.Ce.010	7/21/2013	15:29:00	JS	toronto	2	wall	3	ceiling	010	2	2
T2W.3.Dr.010	7/21/2013	15:29:00	JS	toronto	2	wall	3	drywall	010	2	2
T3C.3.Ca.010	7/21/2013	15:15:00	JS	toronto	3	ceiling	3	carpet	010	2	2
T3C.3.Ce.010	7/21/2013	15:15:00	JS	toronto	3	ceiling	3	ceiling	010	2	2
T3C.3.Dr.010	7/21/2013	15:15:00	JS	toronto	3	ceiling	3	drywall	010	2	2
T3F.3.Ca.010	7/21/2013	15:18:00	JS	toronto	3	floor	3	carpet	010	2	2
T3F.3.Ce.010	7/21/2013	15:18:00	JS	toronto	3	floor	3	ceiling	010	2	2
T3F.3.Dr.010	7/21/2013	15:18:00	JS	toronto	3	floor	3	drywall	010	2	2
T3W.3.Ca.010	7/21/2013	15:21:00	JS	toronto	3	wall	3	carpet	010	2	2
T3W.3.Ce.010	7/21/2013	15:21:00	JS	toronto	3	wall	3	ceiling	010	2	2
T3W.3.Dr.010	7/21/2013	15:21:00	JS	toronto	3	wall	3	drywall	010	2	2
T1C.3.Ca.011	7/23/2013	10:33:00	DM	toronto	1	ceiling	3	carpet	011	2	2
T1C.3.Ce.011	7/23/2013	10:33:00	DM	toronto	1	ceiling	3	ceiling	011	2	2
T1C.3.Dr.011	7/23/2013	10:33:00	DM	toronto	1	ceiling	3	drywall	011	2	2
T1F.3.Ca.011	7/23/2013	10:37:00	DM	toronto	1	floor	3	carpet	011	2	2
T1F.3.Ce.011	7/23/2013	10:37:00	DM	toronto	1	floor	3	ceiling	011	2	2
T1F.3.Dr.011	7/23/2013	10:37:00	DM	toronto	1	floor	3	drywall	011	2	2
T1W.3.Ca.011	7/23/2013	10:39:00	DM	toronto	1	wall	3	carpet	011	2	2
T1W.3.Ce.011	7/23/2013	10:39:00	DM	toronto	1	wall	3	ceiling	011	2	2
T1W.3.Dr.011	7/23/2013	10:39:00	DM	toronto	1	wall	3	drywall	011	2	2
T2C.3.Ca.011	7/23/2013	10:52:00	DM	toronto	2	ceiling	3	carpet	011	2	2
T2C.3.Ce.011	7/23/2013	10:52:00	DM	toronto	2	ceiling	3	ceiling	011	2	2
T2C.3.Dr.011	7/23/2013	10:52:00	DM	toronto	2	ceiling	3	drywall	011	2	2
T2F.3.Ca.011	7/23/2013	10:54:00	DM	toronto	2	floor	3	carpet	011	2	2
T2F.3.Ce.011	7/23/2013	10:54:00	DM	toronto	2	floor	3	ceiling	011	2	2
T2F.3.Dr.011	7/23/2013	10:54:00	DM (sterilization was broken briefly in lab while labeling, red cap pulled off exposing inside of tube to air)	toronto	2	floor	3	drywall	011	2	2
T2W.3.Ca.011	7/23/2013	10:56:00	DM	toronto	2	wall	3	carpet	011	2	2
T2W.3.Ce.011	7/23/2013	10:56:00	DM	toronto	2	wall	3	ceiling	011	2	2
T2W.3.Dr.011	7/23/2013	10:56:00	DM	toronto	2	wall	3	drywall	011	2	2
T3C.3.Ca.011	7/23/2013	11:08:00	DM	toronto	3	ceiling	3	carpet	011	2	2
T3C.3.Ce.011	7/23/2013	11:08:00	DM	toronto	3	ceiling	3	ceiling	011	2	2
T3C.3.Dr.011	7/23/2013	11:08:00	DM	toronto	3	ceiling	3	drywall	011	2	2
T3F.3.Ca.011	7/23/2013	11:10:00	DM	toronto	3	floor	3	carpet	011	2	2
T3F.3.Ce.011	7/23/2013	11:10:00	DM	toronto	3	floor	3	ceiling	011	2	2
T3F.3.Dr.011	7/23/2013	11:10:00	DM	toronto	3	floor	3	drywall	011	2	2
T3W.3.Ca.011	7/23/2013	11:12:00	DM	toronto	3	wall	3	carpet	011	2	2
T3W.3.Ce.011	7/23/2013	11:12:00	DM	toronto	3	wall	3	ceiling	011	2	2
T3W.3.Dr.011	7/23/2013	11:12:00	DM	toronto	3	wall	3	drywall	011	2	2
T1C.3.Ca.012	7/25/2013	10:54:00	JS	toronto	1	ceiling	3	carpet	012	2	2
T1C.3.Ce.012	7/25/2013	10:54:00	JS	toronto	1	ceiling	3	ceiling	012	2	2
T1C.3.Dr.012	7/25/2013	10:54:00	JS	toronto	1	ceiling	3	drywall	012	2	2
T1F.3.Ca.012	7/25/2013	10:55:00	JS	toronto	1	floor	3	carpet	012	2	2
T1F.3.Ce.012	7/25/2013	10:56:00	JS	toronto	1	floor	3	ceiling	012	2	2
T1F.3.Dr.012	7/25/2013	10:56:00	JS	toronto	1	floor	3	drywall	012	2	2
T1W.3.Ca.012	7/25/2013	10:58:00	JS	toronto	1	wall	3	carpet	012	2	2
T1W.3.Ce.012	7/25/2013	10:58:00	JS	toronto	1	wall	3	ceiling	012	2	2
T1W.3.Dr.012	7/25/2013	10:58:00	JS	toronto	1	wall	3	drywall	012	2	2
T2C.3.Ca.012	7/25/2013	11:15:00	JS	toronto	2	ceiling	3	carpet	012	2	2
T2C.3.Ce.012	7/25/2013	11:15:00	JS	toronto	2	ceiling	3	ceiling	012	2	2
T2C.3.Dr.012	7/25/2013	11:15:00	JS	toronto	2	ceiling	3	drywall	012	2	2
T2F.3.Ca.012	7/25/2013	11:11:00	JS	toronto	2	floor	3	carpet	012	2	2
T2F.3.Ce.012	7/25/2013	11:11:00	JS	toronto	2	floor	3	ceiling	012	2	2
T2F.3.Dr.012	7/25/2013	11:11:00	JS	toronto	2	floor	3	drywall	012	2	2
T2W.3.Ca.012	7/25/2013	11:13:00	JS	toronto	2	wall	3	carpet	012	2	2
T2W.3.Ce.012	7/25/2013	11:13:00	JS	toronto	2	wall	3	ceiling	012	2	2
T2W.3.Dr.012	7/25/2013	11:13:00	JS	toronto	2	wall	3	drywall	012	2	2
T3C.3.Ca.012	7/25/2013	11:28:00	JS	toronto	3	ceiling	3	carpet	012	2	2
T3C.3.Ce.012	7/25/2013	11:28:00	JS	toronto	3	ceiling	3	ceiling	012	2	2
T3C.3.Dr.012	7/25/2013	11:28:00	JS	toronto	3	ceiling	3	drywall	012	2	2
T3F.3.Ca.012	7/25/2013	11:22:00	JS	toronto	3	floor	3	carpet	012	2	2
T3F.3.Ce.012	7/25/2013	11:22:00	JS	toronto	3	floor	3	ceiling	012	2	2
T3F.3.Dr.012	7/25/2013	11:22:00	JS	toronto	3	floor	3	drywall	012	2	2
T3W.3.Ca.012	7/25/2013	11:24:00	JS	toronto	3	wall	3	carpet	012	2	2
T3W.3.Ce.012	7/25/2013	11:24:00	JS	toronto	3	wall	3	ceiling	012	2	2
T3W.3.Dr.012	7/25/2013	11:24:00	JS	toronto	3	wall	3	drywall	012	2	2
T1C.3.Ca.013	7/27/2013	15:00:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	1	ceiling	3	carpet	013	2	2
T1C.3.Ce.013	7/27/2013	15:00:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	1	ceiling	3	ceiling	013	2	2
T1C.3.Dr.013	7/27/2013	15:00:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	1	ceiling	3	drywall	013	2	2
T1F.3.Ca.013	7/27/2013	15:12:00	JS (taken out of freezer 9:30 13-08-21)	toronto	1	floor	3	carpet	013	2	2
T1F.3.Ce.013	7/27/2013	15:12:00	JS (taken out of freezer 9:30 13-08-21)	toronto	1	floor	3	ceiling	013	2	2
T1F.3.Dr.013	7/27/2013	15:12:00	JS (taken out of freezer 9:30 13-08-21)	toronto	1	floor	3	drywall	013	2	2
T1W.3.Ca.013	7/27/2013	15:02:00	JS (taken out of freezer 9:30 13-08-21)	toronto	1	wall	3	carpet	013	2	2
T1W.3.Ce.013	7/27/2013	15:02:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	1	wall	3	ceiling	013	2	2
T1W.3.Dr.013	7/27/2013	15:02:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	1	wall	3	drywall	013	2	2
T2C.3.Ca.013	7/27/2013	14:50:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	2	ceiling	3	carpet	013	2	2
T2C.3.Ce.013	7/27/2013	14:50:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	ceiling	3	ceiling	013	2	2
T2C.3.Dr.013	7/27/2013	14:50:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	ceiling	3	drywall	013	2	2
T2F.3.Ca.013	7/27/2013	14:48:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	floor	3	carpet	013	2	2
T2F.3.Ce.013	7/27/2013	14:48:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	floor	3	ceiling	013	2	2
T2F.3.Dr.013	7/27/2013	14:48:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	floor	3	drywall	013	2	2
T2W.3.Ca.013	7/27/2013	14:52:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	wall	3	carpet	013	2	2
T2W.3.Ce.013	7/27/2013	14:52:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	wall	3	ceiling	013	2	2
T2W.3.Dr.013	7/27/2013	14:52:00	JS (taken out of freezer 9:30 13-08-21)	toronto	2	wall	3	drywall	013	2	2
T3C.3.Ca.013	7/27/2013	15:22:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	3	ceiling	3	carpet	013	2	2
T3C.3.Ce.013	7/27/2013	15:22:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	3	ceiling	3	ceiling	013	2	2
T3C.3.Dr.013	7/27/2013	15:22:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	3	ceiling	3	drywall	013	2	2
T3F.3.Ca.013	7/27/2013	15:24:00	JS (taken out of freezer 9:30 13-08-21)	toronto	3	floor	3	carpet	013	2	2
T3F.3.Ce.013	7/27/2013	15:24:00	JS (taken out of freezer 9:30 13-08-21)	toronto	3	floor	3	ceiling	013	2	2
T3F.3.Dr.013	7/27/2013	15:24:00	JS (taken out of freezer 9:30 13-08-21)	toronto	3	floor	3	drywall	013	2	2
T3W.3.Ca.013	7/27/2013	15:26:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	3	wall	3	carpet	013	2	2
T3W.3.Ce.013	7/27/2013	15:26:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	3	wall	3	ceiling	013	2	2
T3W.3.Dr.013	7/27/2013	15:26:00	JS (taken out of frz 9:30 13-08-21, relabelled)	toronto	3	wall	3	drywall	013	2	2
T1C.3.Ca.014	7/29/2013	16:18:00	DM	toronto	1	ceiling	3	carpet	014	2	3
T1C.3.Ce.014	7/29/2013	16:18:00	DM	toronto	1	ceiling	3	ceiling	014	2	3
T1C.3.Dr.014	7/29/2013	16:18:00	DM	toronto	1	ceiling	3	drywall	014	2	3
T1F.3.Ca.014	7/29/2013	16:20:00	DM	toronto	1	floor	3	carpet	014	2	3
T1F.3.Ce.014	7/29/2013	16:20:00	DM	toronto	1	floor	3	ceiling	014	2	3
T1F.3.Dr.014	7/29/2013	16:20:00	DM	toronto	1	floor	3	drywall	014	2	3
T1W.3.Ca.014	7/29/2013	16:22:00	DM	toronto	1	wall	3	carpet	014	2	3
T1W.3.Ce.014	7/29/2013	16:22:00	DM	toronto	1	wall	3	ceiling	014	2	3
T1W.3.Dr.014	7/29/2013	16:22:00	DM	toronto	1	wall	3	drywall	014	2	3
T2C.3.Ca.014	7/29/2013	16:30:00	DM	toronto	2	ceiling	3	carpet	014	2	3
T2C.3.Ce.014	7/29/2013	16:30:00	DM	toronto	2	ceiling	3	ceiling	014	2	3
T2C.3.Dr.014	7/29/2013	16:30:00	DM	toronto	2	ceiling	3	drywall	014	2	3
T2F.3.Ca.014	7/29/2013	16:32:00	DM	toronto	2	floor	3	carpet	014	2	3
T2F.3.Ce.014	7/29/2013	16:32:00	DM	toronto	2	floor	3	ceiling	014	2	3
T2F.3.Dr.014	7/29/2013	16:32:00	DM	toronto	2	floor	3	drywall	014	2	3
T2W.3.Ca.014	7/29/2013	16:34:00	DM (made 6 passes on sample (covered half of sample) with swab that had been used on Dr sample after mixing up swabs in hand. Reswabed with sterile swab and threw out overlapped swab)	toronto	2	wall	3	carpet	014	2	3
T2W.3.Ce.014	7/29/2013	16:34:00	DM	toronto	2	wall	3	ceiling	014	2	3
T2W.3.Dr.014	7/29/2013	16:34:00	DM (double swipped, first swab was used again by accident on Ca sample and thrown out)	toronto	2	wall	3	drywall	014	2	3
T3C.3.Ca.014	7/29/2013	15:48:00	DM	toronto	3	ceiling	3	carpet	014	2	3
T3C.3.Ce.014	7/29/2013	15:48:00	DM	toronto	3	ceiling	3	ceiling	014	2	3
T3C.3.Dr.014	7/29/2013	15:48:00	DM	toronto	3	ceiling	3	drywall	014	2	3
T3F.3.Ca.014	7/29/2013	15:50:00	DM	toronto	3	floor	3	carpet	014	2	3
T3F.3.Ce.014	7/29/2013	15:50:00	DM	toronto	3	floor	3	ceiling	014	2	3
T3F.3.Dr.014	7/29/2013	15:50:00	DM	toronto	3	floor	3	drywall	014	2	3
T3W.3.Ca.014	7/29/2013	15:52:00	DM	toronto	3	wall	3	carpet	014	2	3
T3W.3.Ce.014	7/29/2013	15:52:00	DM	toronto	3	wall	3	ceiling	014	2	3
T3W.3.Dr.014	7/29/2013	15:52:00	DM	toronto	3	wall	3	drywall	014	2	3
T1C.3.Ca.015	7/31/2013	13:59:00	DM	toronto	1	ceiling	3	carpet	015	3	3
T1C.3.Ce.015	7/31/2013	13:59:00	DM	toronto	1	ceiling	3	ceiling	015	3	3
T1C.3.Dr.015	7/31/2013	13:59:00	DM	toronto	1	ceiling	3	drywall	015	3	3
T1F.3.Ca.015	7/31/2013	14:01:00	DM	toronto	1	floor	3	carpet	015	3	3
T1F.3.Ce.015	7/31/2013	14:01:00	DM	toronto	1	floor	3	ceiling	015	3	3
T1F.3.Dr.015	7/31/2013	14:01:00	DM	toronto	1	floor	3	drywall	015	3	3
T1W.3.Ca.015	7/31/2013	14:03:00	DM	toronto	1	wall	3	carpet	015	3	3
T1W.3.Ce.015	7/31/2013	14:03:00	DM	toronto	1	wall	3	ceiling	015	3	3
T1W.3.Dr.015	7/31/2013	14:03:00	DM	toronto	1	wall	3	drywall	015	3	3
T2C.3.Ca.015	7/31/2013	13:48:00	DM	toronto	2	ceiling	3	carpet	015	3	3
T2C.3.Ce.015	7/31/2013	13:48:00	DM	toronto	2	ceiling	3	ceiling	015	3	3
T2C.3.Dr.015	7/31/2013	13:48:00	DM	toronto	2	ceiling	3	drywall	015	3	3
T2F.3.Ca.015	7/31/2013	13:50:00	DM	toronto	2	floor	3	carpet	015	3	3
T2F.3.Ce.015	7/31/2013	13:50:00	DM	toronto	2	floor	3	ceiling	015	3	3
T2F.3.Dr.015	7/31/2013	13:50:00	DM	toronto	2	floor	3	drywall	015	3	3
T2W.3.Ca.015	7/31/2013	13:52:00	DM	toronto	2	wall	3	carpet	015	3	3
T2W.3.Ce.015	7/31/2013	13:52:00	DM	toronto	2	wall	3	ceiling	015	3	3
T2W.3.Dr.015	7/31/2013	13:52:00	DM	toronto	2	wall	3	drywall	015	3	3
T3C.3.Ca.015	7/31/2013	13:36:00	DM	toronto	3	ceiling	3	carpet	015	3	3
T3C.3.Ce.015	7/31/2013	13:36:00	DM	toronto	3	ceiling	3	ceiling	015	3	3
T3C.3.Dr.015	7/31/2013	13:36:00	DM	toronto	3	ceiling	3	drywall	015	3	3
T3F.3.Ca.015	7/31/2013	13:38:00	DM	toronto	3	floor	3	carpet	015	3	3
T3F.3.Ce.015	7/31/2013	13:38:00	DM	toronto	3	floor	3	ceiling	015	3	3
T3F.3.Dr.015	7/31/2013	13:38:00	DM	toronto	3	floor	3	drywall	015	3	3
T3W.3.Ca.015	7/31/2013	13:40:00	DM	toronto	3	wall	3	carpet	015	3	3
T3W.3.Ce.015	7/31/2013	13:40:00	DM	toronto	3	wall	3	ceiling	015	3	3
T3W.3.Dr.015	7/31/2013	13:40:00	DM	toronto	3	wall	3	drywall	015	3	3
T1C.3.Ca.016	8/2/2013	13:19:00	JS	toronto	1	ceiling	3	carpet	016	3	3
T1C.3.Ce.016	8/2/2013	13:19:00	JS	toronto	1	ceiling	3	ceiling	016	3	3
T1C.3.Dr.016	8/2/2013	13:19:00	JS	toronto	1	ceiling	3	drywall	016	3	3
T1F.3.Ca.016	8/2/2013	13:21:00	JS	toronto	1	floor	3	carpet	016	3	3
T1F.3.Ce.016	8/2/2013	13:21:00	JS	toronto	1	floor	3	ceiling	016	3	3
T1F.3.Dr.016	8/2/2013	13:21:00	JS	toronto	1	floor	3	drywall	016	3	3
T1W.3.Ca.016	8/2/2013	13:24:00	JS	toronto	1	wall	3	carpet	016	3	3
T1W.3.Ce.016	8/2/2013	13:24:00	JS	toronto	1	wall	3	ceiling	016	3	3
T1W.3.Dr.016	8/2/2013	13:24:00	JS	toronto	1	wall	3	drywall	016	3	3
T2C.3.Ca.016	8/2/2013	13:31:00	JS	toronto	2	ceiling	3	carpet	016	3	3
T2C.3.Ce.016	8/2/2013	13:31:00	JS	toronto	2	ceiling	3	ceiling	016	3	3
T2C.3.Dr.016	8/2/2013	13:31:00	JS	toronto	2	ceiling	3	drywall	016	3	3
T2F.3.Ca.016	8/2/2013	13:35:00	JS	toronto	2	floor	3	carpet	016	3	3
T2F.3.Ce.016	8/2/2013	13:35:00	JS	toronto	2	floor	3	ceiling	016	3	3
T2F.3.Dr.016	8/2/2013	13:35:00	JS	toronto	2	floor	3	drywall	016	3	3
T2W.3.Ca.016	8/2/2013	13:33:00	JS	toronto	2	wall	3	carpet	016	3	3
T2W.3.Ce.016	8/2/2013	13:33:00	JS	toronto	2	wall	3	ceiling	016	3	3
T2W.3.Dr.016	8/2/2013	13:33:00	JS	toronto	2	wall	3	drywall	016	3	3
T3C.3.Ca.016	8/2/2013	13:43:00	JS	toronto	3	ceiling	3	carpet	016	3	3
T3C.3.Ce.016	8/2/2013	13:43:00	JS	toronto	3	ceiling	3	ceiling	016	3	3
T3C.3.Dr.016	8/2/2013	13:43:00	JS	toronto	3	ceiling	3	drywall	016	3	3
T3F.3.Ca.016	8/2/2013	13:45:00	JS	toronto	3	floor	3	carpet	016	3	3
T3F.3.Ce.016	8/2/2013	13:45:00	JS	toronto	3	floor	3	ceiling	016	3	3
T3F.3.Dr.016	8/2/2013	13:45:00	JS	toronto	3	floor	3	drywall	016	3	3
T3W.3.Ca.016	8/2/2013	13:41:00	JS	toronto	3	wall	3	carpet	016	3	3
T3W.3.Ce.016	8/2/2013	13:41:00	JS	toronto	3	wall	3	ceiling	016	3	3
T3W.3.Dr.016	8/2/2013	13:41:00	JS	toronto	3	wall	3	drywall	016	3	3
T1C.3.Ca.017	8/4/2013	11:00:00	JS	toronto	1	ceiling	3	carpet	017	3	3
T1C.3.Ce.017	8/4/2013	11:00:00	JS	toronto	1	ceiling	3	ceiling	017	3	3
T1C.3.Dr.017	8/4/2013	11:00:00	JS	toronto	1	ceiling	3	drywall	017	3	3
T1F.3.Ca.017	8/4/2013	10:59:00	JS	toronto	1	floor	3	carpet	017	3	3
T1F.3.Ce.017	8/4/2013	10:59:00	JS	toronto	1	floor	3	ceiling	017	3	3
T1F.3.Dr.017	8/4/2013	10:59:00	JS	toronto	1	floor	3	drywall	017	3	3
T1W.3.Ca.017	8/4/2013	11:03:00	JS	toronto	1	wall	3	carpet	017	3	3
T1W.3.Ce.017	8/4/2013	11:03:00	JS	toronto	1	wall	3	ceiling	017	3	3
T1W.3.Dr.017	8/4/2013	11:03:00	JS	toronto	1	wall	3	drywall	017	3	3
T2C.3.Ca.017	8/4/2013	10:52:00	JS	toronto	2	ceiling	3	carpet	017	3	3
T2C.3.Ce.017	8/4/2013	10:52:00	JS	toronto	2	ceiling	3	ceiling	017	3	3
T2C.3.Dr.017	8/4/2013	10:52:00	JS	toronto	2	ceiling	3	drywall	017	3	3
T2F.3.Ca.017	8/4/2013	10:48:00	JS	toronto	2	floor	3	carpet	017	3	3
T2F.3.Ce.017	8/4/2013	10:48:00	JS	toronto	2	floor	3	ceiling	017	3	3
T2F.3.Dr.017	8/4/2013	10:48:00	JS	toronto	2	floor	3	drywall	017	3	3
T2W.3.Ca.017	8/4/2013	10:49:00	JS	toronto	2	wall	3	carpet	017	3	3
T2W.3.Ce.017	8/4/2013	10:49:00	JS	toronto	2	wall	3	ceiling	017	3	3
T2W.3.Dr.017	8/4/2013	10:49:00	JS	toronto	2	wall	3	drywall	017	3	3
T3C.3.Ca.017	8/4/2013	10:42:00	JS	toronto	3	ceiling	3	carpet	017	3	3
T3C.3.Ce.017	8/4/2013	10:42:00	JS	toronto	3	ceiling	3	ceiling	017	3	3
T3C.3.Dr.017	8/4/2013	10:42:00	JS	toronto	3	ceiling	3	drywall	017	3	3
T3F.3.Ca.017	8/4/2013	10:38:00	JS	toronto	3	floor	3	carpet	017	3	3
T3F.3.Ce.017	8/4/2013	10:38:00	JS	toronto	3	floor	3	ceiling	017	3	3
T3F.3.Dr.017	8/4/2013	10:38:00	JS	toronto	3	floor	3	drywall	017	3	3
T3W.3.Ca.017	8/4/2013	10:39:00	JS	toronto	3	wall	3	carpet	017	3	3
T3W.3.Ce.017	8/4/2013	10:39:00	JS	toronto	3	wall	3	ceiling	017	3	3
T3W.3.Dr.017	8/4/2013	10:39:00	JS	toronto	3	wall	3	drywall	017	3	3
T1C.3.Ca.018	8/6/2013	15:16:00	DM 	toronto	1	ceiling	3	carpet	018	3	1
T1C.3.Ce.018	8/6/2013	15:16:00	DM	toronto	1	ceiling	3	ceiling	018	3	1
T1C.3.Dr.018	8/6/2013	15:16:00	DM one tip of swab touched finger tip of glove briefely before being put back in tube	toronto	1	ceiling	3	drywall	018	3	1
T1F.3.Ca.018	8/6/2013	15:18:00	DM	toronto	1	floor	3	carpet	018	3	1
T1F.3.Ce.018	8/6/2013	15:18:00	DM	toronto	1	floor	3	ceiling	018	3	1
T1F.3.Dr.018	8/6/2013	15:18:00	DM	toronto	1	floor	3	drywall	018	3	1
T1W.3.Ca.018	8/6/2013	15:19:00	DM	toronto	1	wall	3	carpet	018	3	1
T1W.3.Ce.018	8/6/2013	15:19:00	DM	toronto	1	wall	3	ceiling	018	3	1
T1W.3.Dr.018	8/6/2013	15:19:00	DM	toronto	1	wall	3	drywall	018	3	1
T2C.3.Ca.018	8/6/2013	15:29:00	DM	toronto	2	ceiling	3	carpet	018	3	1
T2C.3.Ce.018	8/6/2013	15:29:00	DM	toronto	2	ceiling	3	ceiling	018	3	1
T2C.3.Dr.018	8/6/2013	15:29:00	DM	toronto	2	ceiling	3	drywall	018	3	1
T2F.3.Ca.018	8/6/2013	15:30:00	DM	toronto	2	floor	3	carpet	018	3	1
T2F.3.Ce.018	8/6/2013	15:30:00	DM	toronto	2	floor	3	ceiling	018	3	1
T2F.3.Dr.018	8/6/2013	15:30:00	DM	toronto	2	floor	3	drywall	018	3	1
T2W.3.Ca.018	8/6/2013	15:32:00	DM	toronto	2	wall	3	carpet	018	3	1
T2W.3.Ce.018	8/6/2013	15:32:00	DM	toronto	2	wall	3	ceiling	018	3	1
T2W.3.Dr.018	8/6/2013	15:32:00	DM	toronto	2	wall	3	drywall	018	3	1
T3C.3.Ca.018	8/6/2013	15:38:00	DM	toronto	3	ceiling	3	carpet	018	3	1
T3C.3.Ce.018	8/6/2013	15:38:00	DM	toronto	3	ceiling	3	ceiling	018	3	1
