#SampleID	DateOfCollection	TimeOfCollection	Notes	City	Office	OfficeLocation	Row	Surface	TimePoint	TimePointCategory	Cooler
S1W.3.Ca.010	6/14/2013	13:50:00	PR	san_diego	1	wall	3	carpet	010	2	no_data
S1W.3.Ce.010	6/14/2013	13:50:00	PR	san_diego	1	wall	3	ceiling	010	2	no_data
S1W.3.Dr.010	6/14/2013	13:50:00	PR	san_diego	1	wall	3	drywall	010	2	no_data
S2C.3.Ca.010	6/14/2013	14:00:00	PR	san_diego	2	ceiling	3	carpet	010	2	no_data
S2C.3.Ce.010	6/14/2013	14:00:00	PR	san_diego	2	ceiling	3	ceiling	010	2	no_data
S2C.3.Dr.010	6/14/2013	14:00:00	PR	san_diego	2	ceiling	3	drywall	010	2	no_data
S2F.3.Ca.010	6/14/2013	14:00:00	PR	san_diego	2	floor	3	carpet	010	2	no_data
S2F.3.Ce.010	6/14/2013	14:00:00	PR	san_diego	2	floor	3	ceiling	010	2	no_data
S2F.3.Dr.010	6/14/2013	14:00:00	PR	san_diego	2	floor	3	drywall	010	2	no_data
S2W.3.Ca.010	6/14/2013	14:00:00	PR	san_diego	2	wall	3	carpet	010	2	no_data
S2W.3.Ce.010	6/14/2013	14:00:00	PR	san_diego	2	wall	3	ceiling	010	2	no_data
S2W.3.Dr.010	6/14/2013	14:00:00	PR	san_diego	2	wall	3	drywall	010	2	no_data
S3C.3.Ca.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	ceiling	3	carpet	010	2	no_data
S3C.3.Ce.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	ceiling	3	ceiling	010	2	no_data
S3C.3.Dr.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	ceiling	3	drywall	010	2	no_data
S3F.3.Ca.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	floor	3	carpet	010	2	no_data
S3F.3.Ce.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	floor	3	ceiling	010	2	no_data
S3F.3.Dr.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	floor	3	drywall	010	2	no_data
S3W.3.Ca.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	wall	3	carpet	010	2	no_data
S3W.3.Ce.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	wall	3	ceiling	010	2	no_data
S3W.3.Dr.010	6/14/2013	14:10:00	PR, swabbed the dog	san_diego	3	wall	3	drywall	010	2	no_data
S1C.3.Ca.011	6/16/2013	16:30:00	JF	san_diego	1	ceiling	3	carpet	011	2	no_data
S1C.3.Ce.011	6/16/2013	16:30:00	JF	san_diego	1	ceiling	3	ceiling	011	2	no_data
S1C.3.Dr.011	6/16/2013	16:30:00	JF	san_diego	1	ceiling	3	drywall	011	2	no_data
S1F.3.Ca.011	6/16/2013	16:30:00	JF	san_diego	1	floor	3	carpet	011	2	no_data
S1F.3.Ce.011	6/16/2013	16:30:00	JF	san_diego	1	floor	3	ceiling	011	2	no_data
S1F.3.Dr.011	6/16/2013	16:30:00	JF	san_diego	1	floor	3	drywall	011	2	no_data
S1W.3.Ca.011	6/16/2013	16:30:00	JF	san_diego	1	wall	3	carpet	011	2	no_data
S1W.3.Ce.011	6/16/2013	16:30:00	JF	san_diego	1	wall	3	ceiling	011	2	no_data
S1W.3.Dr.011	6/16/2013	16:30:00	JF	san_diego	1	wall	3	drywall	011	2	no_data
S2C.3.Ca.011	6/16/2013	16:45:00	JF	san_diego	2	ceiling	3	carpet	011	2	no_data
S2C.3.Ce.011	6/16/2013	16:45:00	JF	san_diego	2	ceiling	3	ceiling	011	2	no_data
S2C.3.Dr.011	6/16/2013	16:45:00	JF	san_diego	2	ceiling	3	drywall	011	2	no_data
S2F.3.Ca.011	6/16/2013	16:45:00	JF	san_diego	2	floor	3	carpet	011	2	no_data
S2F.3.Ce.011	6/16/2013	16:45:00	JF	san_diego	2	floor	3	ceiling	011	2	no_data
S2F.3.Dr.011	6/16/2013	16:45:00	JF	san_diego	2	floor	3	drywall	011	2	no_data
S2W.3.Ca.011	6/16/2013	16:45:00	JF	san_diego	2	wall	3	carpet	011	2	no_data
S2W.3.Ce.011	6/16/2013	16:45:00	JF	san_diego	2	wall	3	ceiling	011	2	no_data
S2W.3.Dr.011	6/16/2013	16:45:00	JF	san_diego	2	wall	3	drywall	011	2	no_data
S3C.3.Ca.011	6/16/2013	17:00:00	JF	san_diego	3	ceiling	3	carpet	011	2	no_data
S3C.3.Ce.011	6/16/2013	17:00:00	JF	san_diego	3	ceiling	3	ceiling	011	2	no_data
S3C.3.Dr.011	6/16/2013	17:00:00	JF	san_diego	3	ceiling	3	drywall	011	2	no_data
S3F.3.Ca.011	6/16/2013	17:00:00	JF	san_diego	3	floor	3	carpet	011	2	no_data
S3F.3.Ce.011	6/16/2013	17:00:00	JF	san_diego	3	floor	3	ceiling	011	2	no_data
S3F.3.Dr.011	6/16/2013	17:00:00	JF	san_diego	3	floor	3	drywall	011	2	no_data
S3W.3.Ca.011	6/16/2013	17:00:00	JF	san_diego	3	wall	3	carpet	011	2	no_data
S3W.3.Ce.011	6/16/2013	17:00:00	JF	san_diego	3	wall	3	ceiling	011	2	no_data
S3W.3.Dr.011	6/16/2013	17:00:00	JF	san_diego	3	wall	3	drywall	011	2	no_data
S1C.3.Ca.012	6/18/2013	16:55:00	JF	san_diego	1	ceiling	3	carpet	012	2	no_data
S1C.3.Ce.012	6/18/2013	16:55:00	JF	san_diego	1	ceiling	3	ceiling	012	2	no_data
S1C.3.Dr.012	6/18/2013	16:55:00	JF	san_diego	1	ceiling	3	drywall	012	2	no_data
S1F.3.Ca.012	6/18/2013	16:55:00	JF	san_diego	1	floor	3	carpet	012	2	no_data
S1F.3.Ce.012	6/18/2013	16:55:00	JF	san_diego	1	floor	3	ceiling	012	2	no_data
S1F.3.Dr.012	6/18/2013	16:55:00	JF	san_diego	1	floor	3	drywall	012	2	no_data
S1W.3.Ca.012	6/18/2013	16:55:00	JF	san_diego	1	wall	3	carpet	012	2	no_data
S1W.3.Ce.012	6/18/2013	16:55:00	JF	san_diego	1	wall	3	ceiling	012	2	no_data
S1W.3.Dr.012	6/18/2013	16:55:00	JF	san_diego	1	wall	3	drywall	012	2	no_data
S2C.3.Ca.012	6/18/2013	17:05:00	JF	san_diego	2	ceiling	3	carpet	012	2	no_data
S2C.3.Ce.012	6/18/2013	17:05:00	JF	san_diego	2	ceiling	3	ceiling	012	2	no_data
S2C.3.Dr.012	6/18/2013	17:05:00	JF	san_diego	2	ceiling	3	drywall	012	2	no_data
S2F.3.Ca.012	6/18/2013	17:05:00	JF	san_diego	2	floor	3	carpet	012	2	no_data
S2F.3.Ce.012	6/18/2013	17:05:00	JF	san_diego	2	floor	3	ceiling	012	2	no_data
S2F.3.Dr.012	6/18/2013	17:05:00	JF	san_diego	2	floor	3	drywall	012	2	no_data
S2W.3.Ca.012	6/18/2013	17:05:00	JF	san_diego	2	wall	3	carpet	012	2	no_data
S2W.3.Ce.012	6/18/2013	17:05:00	JF	san_diego	2	wall	3	ceiling	012	2	no_data
S2W.3.Dr.012	6/18/2013	17:05:00	JF	san_diego	2	wall	3	drywall	012	2	no_data
S3C.3.Ca.012	6/18/2013	17:15:00	JF	san_diego	3	ceiling	3	carpet	012	2	no_data
S3C.3.Ce.012	6/18/2013	17:15:00	JF	san_diego	3	ceiling	3	ceiling	012	2	no_data
S3C.3.Dr.012	6/18/2013	17:15:00	JF	san_diego	3	ceiling	3	drywall	012	2	no_data
S3F.3.Ca.012	6/18/2013	17:15:00	JF	san_diego	3	floor	3	carpet	012	2	no_data
S3F.3.Ce.012	6/18/2013	17:15:00	JF	san_diego	3	floor	3	ceiling	012	2	no_data
S3F.3.Dr.012	6/18/2013	17:15:00	JF	san_diego	3	floor	3	drywall	012	2	no_data
S3W.3.Ca.012	6/18/2013	17:15:00	JF	san_diego	3	wall	3	carpet	012	2	no_data
S3W.3.Ce.012	6/18/2013	17:15:00	JF	san_diego	3	wall	3	ceiling	012	2	no_data
S3W.3.Dr.012	6/18/2013	17:15:00	JF	san_diego	3	wall	3	drywall	012	2	no_data
S1C.3.Ca.013	6/20/2013	16:00:00	PR	san_diego	1	ceiling	3	carpet	013	2	no_data
S1C.3.Ce.013	6/20/2013	16:00:00	PR	san_diego	1	ceiling	3	ceiling	013	2	no_data
S1C.3.Dr.013	6/20/2013	16:00:00	PR	san_diego	1	ceiling	3	drywall	013	2	no_data
S1F.3.Ca.013	6/20/2013	16:00:00	PR	san_diego	1	floor	3	carpet	013	2	no_data
S1F.3.Ce.013	6/20/2013	16:00:00	PR	san_diego	1	floor	3	ceiling	013	2	no_data
S1F.3.Dr.013	6/20/2013	16:00:00	PR	san_diego	1	floor	3	drywall	013	2	no_data
S1W.3.Ca.013	6/20/2013	16:00:00	PR	san_diego	1	wall	3	carpet	013	2	no_data
S1W.3.Ce.013	6/20/2013	16:00:00	PR	san_diego	1	wall	3	ceiling	013	2	no_data
S1W.3.Dr.013	6/20/2013	16:00:00	PR	san_diego	1	wall	3	drywall	013	2	no_data
S2C.3.Ca.013	6/20/2013	16:10:00	PR	san_diego	2	ceiling	3	carpet	013	2	no_data
S2C.3.Ce.013	6/20/2013	16:10:00	PR	san_diego	2	ceiling	3	ceiling	013	2	no_data
S2C.3.Dr.013	6/20/2013	16:10:00	PR	san_diego	2	ceiling	3	drywall	013	2	no_data
S2F.3.Ca.013	6/20/2013	16:10:00	PR	san_diego	2	floor	3	carpet	013	2	no_data
S2F.3.Ce.013	6/20/2013	16:10:00	PR	san_diego	2	floor	3	ceiling	013	2	no_data
S2F.3.Dr.013	6/20/2013	16:10:00	PR	san_diego	2	floor	3	drywall	013	2	no_data
S2W.3.Ca.013	6/20/2013	16:10:00	PR	san_diego	2	wall	3	carpet	013	2	no_data
S2W.3.Ce.013	6/20/2013	16:10:00	PR	san_diego	2	wall	3	ceiling	013	2	no_data
S2W.3.Dr.013	6/20/2013	16:10:00	PR	san_diego	2	wall	3	drywall	013	2	no_data
S3C.3.Ca.013	6/20/2013	16:30:00	PR	san_diego	3	ceiling	3	carpet	013	2	no_data
S3C.3.Ce.013	6/20/2013	16:30:00	PR	san_diego	3	ceiling	3	ceiling	013	2	no_data
S3C.3.Dr.013	6/20/2013	16:30:00	PR	san_diego	3	ceiling	3	drywall	013	2	no_data
S3F.3.Ca.013	6/20/2013	16:30:00	PR	san_diego	3	floor	3	carpet	013	2	no_data
S3F.3.Ce.013	6/20/2013	16:30:00	PR	san_diego	3	floor	3	ceiling	013	2	no_data
S3F.3.Dr.013	6/20/2013	16:30:00	PR	san_diego	3	floor	3	drywall	013	2	no_data
S3W.3.Ca.013	6/20/2013	16:30:00	PR	san_diego	3	wall	3	carpet	013	2	no_data
S3W.3.Ce.013	6/20/2013	16:30:00	PR	san_diego	3	wall	3	ceiling	013	2	no_data
S3W.3.Dr.013	6/20/2013	16:30:00	PR	san_diego	3	wall	3	drywall	013	2	no_data
S1C.3.Ca.014	6/22/2013	18:50:00	JF	san_diego	1	ceiling	3	carpet	014	2	no_data
S1C.3.Ce.014	6/22/2013	18:50:00	JF	san_diego	1	ceiling	3	ceiling	014	2	no_data
S1C.3.Dr.014	6/22/2013	18:50:00	JF	san_diego	1	ceiling	3	drywall	014	2	no_data
S1F.3.Ca.014	6/22/2013	18:50:00	JF	san_diego	1	floor	3	carpet	014	2	no_data
S1F.3.Ce.014	6/22/2013	18:50:00	JF	san_diego	1	floor	3	ceiling	014	2	no_data
S1F.3.Dr.014	6/22/2013	18:50:00	JF	san_diego	1	floor	3	drywall	014	2	no_data
S1W.3.Ca.014	6/22/2013	18:50:00	JF	san_diego	1	wall	3	carpet	014	2	no_data
S1W.3.Ce.014	6/22/2013	18:50:00	JF	san_diego	1	wall	3	ceiling	014	2	no_data
S1W.3.Dr.014	6/22/2013	18:50:00	JF	san_diego	1	wall	3	drywall	014	2	no_data
S2C.3.Ca.014	6/22/2013	19:00:00	JF	san_diego	2	ceiling	3	carpet	014	2	no_data
S2C.3.Ce.014	6/22/2013	19:00:00	JF	san_diego	2	ceiling	3	ceiling	014	2	no_data
S2C.3.Dr.014	6/22/2013	19:00:00	JF	san_diego	2	ceiling	3	drywall	014	2	no_data
S2F.3.Ca.014	6/22/2013	19:00:00	JF	san_diego	2	floor	3	carpet	014	2	no_data
S2F.3.Ce.014	6/22/2013	19:00:00	JF	san_diego	2	floor	3	ceiling	014	2	no_data
S2F.3.Dr.014	6/22/2013	19:00:00	JF	san_diego	2	floor	3	drywall	014	2	no_data
S2W.3.Ca.014	6/22/2013	19:00:00	JF	san_diego	2	wall	3	carpet	014	2	no_data
S2W.3.Ce.014	6/22/2013	19:00:00	JF	san_diego	2	wall	3	ceiling	014	2	no_data
S2W.3.Dr.014	6/22/2013	19:00:00	JF	san_diego	2	wall	3	drywall	014	2	no_data
S3C.3.Ca.014	6/22/2013	19:10:00	JF	san_diego	3	ceiling	3	carpet	014	2	no_data
S3C.3.Ce.014	6/22/2013	19:10:00	JF	san_diego	3	ceiling	3	ceiling	014	2	no_data
S3C.3.Dr.014	6/22/2013	19:10:00	JF	san_diego	3	ceiling	3	drywall	014	2	no_data
S3F.3.Ca.014	6/22/2013	19:10:00	JF	san_diego	3	floor	3	carpet	014	2	no_data
S3F.3.Ce.014	6/22/2013	19:10:00	JF	san_diego	3	floor	3	ceiling	014	2	no_data
S3F.3.Dr.014	6/22/2013	19:10:00	JF	san_diego	3	floor	3	drywall	014	2	no_data
S3W.3.Ca.014	6/22/2013	19:10:00	JF	san_diego	3	wall	3	carpet	014	2	no_data
S3W.3.Ce.014	6/22/2013	19:10:00	JF	san_diego	3	wall	3	ceiling	014	2	no_data
S3W.3.Dr.014	6/22/2013	19:10:00	JF	san_diego	3	wall	3	drywall	014	2	no_data
S1C.3.Ca.015	6/24/2013	14:10:00	PR	san_diego	1	ceiling	3	carpet	015	3	no_data
S1C.3.Ce.015	6/24/2013	14:10:00	PR	san_diego	1	ceiling	3	ceiling	015	3	no_data
S1C.3.Dr.015	6/24/2013	14:10:00	PR	san_diego	1	ceiling	3	drywall	015	3	no_data
S1F.3.Ca.015	6/24/2013	14:10:00	PR	san_diego	1	floor	3	carpet	015	3	no_data
S1F.3.Ce.015	6/24/2013	14:10:00	PR	san_diego	1	floor	3	ceiling	015	3	no_data
S1F.3.Dr.015	6/24/2013	14:10:00	PR	san_diego	1	floor	3	drywall	015	3	no_data
S1W.3.Ca.015	6/24/2013	14:10:00	PR	san_diego	1	wall	3	carpet	015	3	no_data
S1W.3.Ce.015	6/24/2013	14:10:00	PR	san_diego	1	wall	3	ceiling	015	3	no_data
S1W.3.Dr.015	6/24/2013	14:10:00	PR	san_diego	1	wall	3	drywall	015	3	no_data
S2C.3.Ca.015	6/24/2013	14:20:00	PR	san_diego	2	ceiling	3	carpet	015	3	no_data
S2C.3.Ce.015	6/24/2013	14:20:00	PR	san_diego	2	ceiling	3	ceiling	015	3	no_data
S2C.3.Dr.015	6/24/2013	14:20:00	PR	san_diego	2	ceiling	3	drywall	015	3	no_data
S2F.3.Ca.015	6/24/2013	14:20:00	PR	san_diego	2	floor	3	carpet	015	3	no_data
S2F.3.Ce.015	6/24/2013	14:20:00	PR	san_diego	2	floor	3	ceiling	015	3	no_data
S2F.3.Dr.015	6/24/2013	14:20:00	PR	san_diego	2	floor	3	drywall	015	3	no_data
S2W.3.Ca.015	6/24/2013	14:20:00	PR	san_diego	2	wall	3	carpet	015	3	no_data
S2W.3.Ce.015	6/24/2013	14:20:00	PR	san_diego	2	wall	3	ceiling	015	3	no_data
S2W.3.Dr.015	6/24/2013	14:20:00	PR	san_diego	2	wall	3	drywall	015	3	no_data
S3C.3.Ca.015	6/24/2013	14:30:00	PR	san_diego	3	ceiling	3	carpet	015	3	no_data
S3C.3.Ce.015	6/24/2013	14:30:00	PR	san_diego	3	ceiling	3	ceiling	015	3	no_data
S3C.3.Dr.015	6/24/2013	14:30:00	PR	san_diego	3	ceiling	3	drywall	015	3	no_data
S3F.3.Ca.015	6/24/2013	14:30:00	PR	san_diego	3	floor	3	carpet	015	3	no_data
S3F.3.Ce.015	6/24/2013	14:30:00	PR	san_diego	3	floor	3	ceiling	015	3	no_data
S3F.3.Dr.015	6/24/2013	14:30:00	PR	san_diego	3	floor	3	drywall	015	3	no_data
S3W.3.Ca.015	6/24/2013	14:30:00	PR, 1 expired swab used, same brand double tip (ran out of new)	san_diego	3	wall	3	carpet	015	3	no_data
S3W.3.Ce.015	6/24/2013	14:30:00	PR, 1 expired swab used, same brand double tip (ran out of new)	san_diego	3	wall	3	ceiling	015	3	no_data
S3W.3.Dr.015	6/24/2013	14:30:00	PR, 1 expired swab used, same brand double tip (ran out of new)	san_diego	3	wall	3	drywall	015	3	no_data
S1C.3.Ca.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	ceiling	3	carpet	016	3	no_data
S1C.3.Ce.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	ceiling	3	ceiling	016	3	no_data
S1C.3.Dr.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	ceiling	3	drywall	016	3	no_data
S1F.3.Ca.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	floor	3	carpet	016	3	no_data
S1F.3.Ce.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	floor	3	ceiling	016	3	no_data
S1F.3.Dr.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	floor	3	drywall	016	3	no_data
S1W.3.Ca.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	wall	3	carpet	016	3	no_data
S1W.3.Ce.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	wall	3	ceiling	016	3	no_data
S1W.3.Dr.016	6/27/2013	17:25:00	JF, 1 day late (swab shortage)	san_diego	1	wall	3	drywall	016	3	no_data
S2C.3.Ca.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	ceiling	3	carpet	016	3	no_data
S2C.3.Ce.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	ceiling	3	ceiling	016	3	no_data
S2C.3.Dr.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	ceiling	3	drywall	016	3	no_data
S2F.3.Ca.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	floor	3	carpet	016	3	no_data
S2F.3.Ce.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	floor	3	ceiling	016	3	no_data
S2F.3.Dr.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage), little dustbunnies on drywall sample	san_diego	2	floor	3	drywall	016	3	no_data
S2W.3.Ca.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	wall	3	carpet	016	3	no_data
S2W.3.Ce.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	wall	3	ceiling	016	3	no_data
S2W.3.Dr.016	6/27/2013	17:45:00	JF, 1 day late (swab shortage)	san_diego	2	wall	3	drywall	016	3	no_data
S3C.3.Ca.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage)	san_diego	3	ceiling	3	carpet	016	3	no_data
S3C.3.Ce.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage)	san_diego	3	ceiling	3	ceiling	016	3	no_data
S3C.3.Dr.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage)	san_diego	3	ceiling	3	drywall	016	3	no_data
S3F.3.Ca.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage), lots of spiderwebs, spider MIA	san_diego	3	floor	3	carpet	016	3	no_data
S3F.3.Ce.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage), lots of spiderwebs, spider MIA	san_diego	3	floor	3	ceiling	016	3	no_data
S3F.3.Dr.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage), lots of spiderwebs, spider MIA	san_diego	3	floor	3	drywall	016	3	no_data
S3W.3.Ca.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage), visible dog hair near wall plate	san_diego	3	wall	3	carpet	016	3	no_data
S3W.3.Ce.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage), visible dog hair near wall plate	san_diego	3	wall	3	ceiling	016	3	no_data
S3W.3.Dr.016	6/27/2013	18:00:00	JF, 1 day late (swab shortage), visible dog hair near wall plate	san_diego	3	wall	3	drywall	016	3	no_data
S1C.3.Ca.017	6/28/2013	14:50:00	PR	san_diego	1	ceiling	3	carpet	017	3	no_data
S1C.3.Ce.017	6/28/2013	14:50:00	PR	san_diego	1	ceiling	3	ceiling	017	3	no_data
S1C.3.Dr.017	6/28/2013	14:50:00	PR	san_diego	1	ceiling	3	drywall	017	3	no_data
S1F.3.Ca.017	6/28/2013	14:50:00	PR	san_diego	1	floor	3	carpet	017	3	no_data
S1F.3.Ce.017	6/28/2013	14:50:00	PR	san_diego	1	floor	3	ceiling	017	3	no_data
S1F.3.Dr.017	6/28/2013	14:50:00	PR	san_diego	1	floor	3	drywall	017	3	no_data
S1W.3.Ca.017	6/28/2013	14:50:00	PR	san_diego	1	wall	3	carpet	017	3	no_data
S1W.3.Ce.017	6/28/2013	14:50:00	PR	san_diego	1	wall	3	ceiling	017	3	no_data
S1W.3.Dr.017	6/28/2013	14:50:00	PR	san_diego	1	wall	3	drywall	017	3	no_data
S2C.3.Ca.017	6/28/2013	17:10:00	PR	san_diego	2	ceiling	3	carpet	017	3	no_data
S2C.3.Ce.017	6/28/2013	17:10:00	PR	san_diego	2	ceiling	3	ceiling	017	3	no_data
S2C.3.Dr.017	6/28/2013	17:10:00	PR	san_diego	2	ceiling	3	drywall	017	3	no_data
S2F.3.Ca.017	6/28/2013	17:10:00	PR	san_diego	2	floor	3	carpet	017	3	no_data
S2F.3.Ce.017	6/28/2013	17:10:00	PR	san_diego	2	floor	3	ceiling	017	3	no_data
S2F.3.Dr.017	6/28/2013	17:10:00	PR	san_diego	2	floor	3	drywall	017	3	no_data
S2W.3.Ca.017	6/28/2013	17:10:00	PR	san_diego	2	wall	3	carpet	017	3	no_data
S2W.3.Ce.017	6/28/2013	17:10:00	PR	san_diego	2	wall	3	ceiling	017	3	no_data
S2W.3.Dr.017	6/28/2013	17:10:00	PR	san_diego	2	wall	3	drywall	017	3	no_data
S3C.3.Ca.017	6/28/2013	17:30:00	PR	san_diego	3	ceiling	3	carpet	017	3	no_data
S3C.3.Ce.017	6/28/2013	17:30:00	PR	san_diego	3	ceiling	3	ceiling	017	3	no_data
S3C.3.Dr.017	6/28/2013	17:30:00	PR	san_diego	3	ceiling	3	drywall	017	3	no_data
S3F.3.Ca.017	6/28/2013	17:30:00	PR	san_diego	3	floor	3	carpet	017	3	no_data
S3F.3.Ce.017	6/28/2013	17:30:00	PR	san_diego	3	floor	3	ceiling	017	3	no_data
S3F.3.Dr.017	6/28/2013	17:30:00	PR	san_diego	3	floor	3	drywall	017	3	no_data
S3W.3.Ca.017	6/28/2013	17:30:00	PR	san_diego	3	wall	3	carpet	017	3	no_data
S3W.3.Ce.017	6/28/2013	17:30:00	PR	san_diego	3	wall	3	ceiling	017	3	no_data
S3W.3.Dr.017	6/28/2013	17:30:00	PR	san_diego	3	wall	3	drywall	017	3	no_data
S1C.3.Ca.018	6/30/2013	16:50:00	PR	san_diego	1	ceiling	3	carpet	018	3	no_data
S1C.3.Ce.018	6/30/2013	16:50:00	PR	san_diego	1	ceiling	3	ceiling	018	3	no_data
S1C.3.Dr.018	6/30/2013	16:50:00	PR	san_diego	1	ceiling	3	drywall	018	3	no_data
S1F.3.Ca.018	6/30/2013	16:50:00	PR	san_diego	1	floor	3	carpet	018	3	no_data
S1F.3.Ce.018	6/30/2013	16:50:00	PR	san_diego	1	floor	3	ceiling	018	3	no_data
S1F.3.Dr.018	6/30/2013	16:50:00	PR	san_diego	1	floor	3	drywall	018	3	no_data
S1W.3.Ca.018	6/30/2013	16:50:00	PR	san_diego	1	wall	3	carpet	018	3	no_data
S1W.3.Ce.018	6/30/2013	16:50:00	PR	san_diego	1	wall	3	ceiling	018	3	no_data
S1W.3.Dr.018	6/30/2013	16:50:00	PR	san_diego	1	wall	3	drywall	018	3	no_data
S2C.3.Ca.018	6/30/2013	17:10:00	PR	san_diego	2	ceiling	3	carpet	018	3	no_data
S2C.3.Ce.018	6/30/2013	17:10:00	PR	san_diego	2	ceiling	3	ceiling	018	3	no_data
S2C.3.Dr.018	6/30/2013	17:10:00	PR	san_diego	2	ceiling	3	drywall	018	3	no_data
S2F.3.Ca.018	6/30/2013	17:10:00	PR	san_diego	2	floor	3	carpet	018	3	no_data
S2F.3.Ce.018	6/30/2013	17:10:00	PR	san_diego	2	floor	3	ceiling	018	3	no_data
S2F.3.Dr.018	6/30/2013	17:10:00	PR	san_diego	2	floor	3	drywall	018	3	no_data
S2W.3.Ca.018	6/30/2013	17:10:00	PR	san_diego	2	wall	3	carpet	018	3	no_data
S2W.3.Ce.018	6/30/2013	17:10:00	PR	san_diego	2	wall	3	ceiling	018	3	no_data
S2W.3.Dr.018	6/30/2013	17:10:00	PR	san_diego	2	wall	3	drywall	018	3	no_data
S3C.3.Ca.018	6/30/2013	17:35:00	PR	san_diego	3	ceiling	3	carpet	018	3	no_data
S3C.3.Ce.018	6/30/2013	17:35:00	PR	san_diego	3	ceiling	3	ceiling	018	3	no_data
S3C.3.Dr.018	6/30/2013	17:35:00	PR	san_diego	3	ceiling	3	drywall	018	3	no_data
S3F.3.Ca.018	6/30/2013	17:35:00	PR	san_diego	3	floor	3	carpet	018	3	no_data
S3F.3.Ce.018	6/30/2013	17:35:00	PR	san_diego	3	floor	3	ceiling	018	3	no_data
S3F.3.Dr.018	6/30/2013	17:35:00	PR	san_diego	3	floor	3	drywall	018	3	no_data
S3W.3.Ca.018	6/30/2013	17:35:00	PR	san_diego	3	wall	3	carpet	018	3	no_data
S3W.3.Ce.018	6/30/2013	17:35:00	PR	san_diego	3	wall	3	ceiling	018	3	no_data
S3W.3.Dr.018	6/30/2013	17:35:00	PR	san_diego	3	wall	3	drywall	018	3	no_data
S1C.3.Ca.019	7/2/2013	16:10:00	PR	san_diego	1	ceiling	3	carpet	019	3	no_data
S1C.3.Ce.019	7/2/2013	16:10:00	PR	san_diego	1	ceiling	3	ceiling	019	3	no_data
S1C.3.Dr.019	7/2/2013	16:10:00	PR	san_diego	1	ceiling	3	drywall	019	3	no_data
S1F.3.Ca.019	7/2/2013	16:10:00	PR	san_diego	1	floor	3	carpet	019	3	no_data
S1F.3.Ce.019	7/2/2013	16:10:00	PR	san_diego	1	floor	3	ceiling	019	3	no_data
S1F.3.Dr.019	7/2/2013	16:10:00	PR	san_diego	1	floor	3	drywall	019	3	no_data
S1W.3.Ca.019	7/2/2013	16:10:00	PR	san_diego	1	wall	3	carpet	019	3	no_data
S1W.3.Ce.019	7/2/2013	16:10:00	PR	san_diego	1	wall	3	ceiling	019	3	no_data
S1W.3.Dr.019	7/2/2013	16:10:00	PR	san_diego	1	wall	3	drywall	019	3	no_data
S2C.3.Ca.019	7/2/2013	16:30:00	PR	san_diego	2	ceiling	3	carpet	019	3	no_data
S2C.3.Ce.019	7/2/2013	16:30:00	PR	san_diego	2	ceiling	3	ceiling	019	3	no_data
S2C.3.Dr.019	7/2/2013	16:30:00	PR	san_diego	2	ceiling	3	drywall	019	3	no_data
S2F.3.Ca.019	7/2/2013	16:30:00	PR	san_diego	2	floor	3	carpet	019	3	no_data
S2F.3.Ce.019	7/2/2013	16:30:00	PR	san_diego	2	floor	3	ceiling	019	3	no_data
